"card_id","card_name","n_games","estimate","p_value"
"70e33f45-7d47-423b-a123-8541f1d1afb4","70e33f45-7d47-423b-a123-8541f1d1afb4",108,-0.192295772021925,0.468109578960407
"612b2e6e-fe8d-49ad-b845-6fa7fa59ffd1","612b2e6e-fe8d-49ad-b845-6fa7fa59ffd1",119,0.0763430296637965,0.748137264165755
"eca8d6f8-c6f1-437c-99e2-4281eae14a6f","eca8d6f8-c6f1-437c-99e2-4281eae14a6f",62,0.194876974609952,0.532946304550781
"d6ec3293-b09e-4931-ac4e-dc5eac0ca004","d6ec3293-b09e-4931-ac4e-dc5eac0ca004",138,-0.249538666287259,0.226016271330019
"dcb94950-3f3e-4876-84f8-d5e4d9cfecee","dcb94950-3f3e-4876-84f8-d5e4d9cfecee",95,0.276851498462666,0.317318635702618
"47c8e6c4-450b-4f8b-b897-5808fe935a90","47c8e6c4-450b-4f8b-b897-5808fe935a90",37,-0.507844968535012,0.225984387048446
"3d3025a2-4a17-4137-ba0b-bd676c6f5f88","3d3025a2-4a17-4137-ba0b-bd676c6f5f88",68,0.0812460235006464,0.793826091506203
"522aa72b-2b8c-484c-872b-f082101cee35","522aa72b-2b8c-484c-872b-f082101cee35",139,-0.509025608547496,0.0348661408485307
"cb94a02f-4660-45b6-8a39-941b710cf8f3","cb94a02f-4660-45b6-8a39-941b710cf8f3",126,-0.088496771364088,0.700585503362765
"a8069994-b103-40dc-9e14-062004914ec8","a8069994-b103-40dc-9e14-062004914ec8",110,0.0115569394828667,0.960821129410569
"107492bd-b32f-4692-917c-7771986b5bf7","107492bd-b32f-4692-917c-7771986b5bf7",71,0.471021616264926,0.131688373998447
"2be39749-ad6f-4160-99eb-c677eee7f1b2","2be39749-ad6f-4160-99eb-c677eee7f1b2",125,-0.19838475915765,0.372704748537562
"b6cb2549-e485-44d6-9d65-7605c568909e","b6cb2549-e485-44d6-9d65-7605c568909e",90,0.46249602207481,0.10167955050692
"00cb17a0-5a13-4d02-b7fb-f99531bc8ca5","00cb17a0-5a13-4d02-b7fb-f99531bc8ca5",70,0.0797009375621317,0.81269008997838
