"card_id","card_name","bayes_coef","bayes_se","bayes_n_games","bayes_or","bayes_or_lower","bayes_or_upper","bayes_significant","bayes_only","bayes_shrinkage_ratio"
"0e0d989d-7186-40dc-bdfe-cfbb77656bc8","Emrakul, the Aeons Torn",0.00291728195560217,0.0391164358494339,61,1.00292154136356,0.928903024762835,1.08283813413987,FALSE,TRUE,13.4085208234045
"0eee981e-5d26-4810-90e1-432f3c3107f2","Reclamation Sage",0.00241145923807115,0.0366909428550585,53,1.00241436914447,0.93285753186717,1.07715758638521,FALSE,TRUE,15.2152448923028
"0f3c8470-1cc8-4383-8782-c022867d46e8","Tezzeret, Agent of Bolas",-0.00181367363742486,0.0413425304485143,9,0.998187970074737,0.92049378203659,1.08243992848864,FALSE,TRUE,22.7949117169804
"0fb4c734-c698-46f2-bc78-5f036f472e5b","Unholy Annex // Ritual Chamber",-0.00662587402318368,0.0388042992244954,28,0.993396028678556,0.920643588768287,1.07189761796375,FALSE,TRUE,5.85648007926511
"0fe070f4-8877-4280-b8fd-869f3ac34ab6","Sheltering Landscape",-0.000525705166750651,0.0392152945444514,45,0.999474432991999,0.92553097190808,1.0793254602223,FALSE,TRUE,74.5956041992864
"107492bd-b32f-4692-917c-7771986b5bf7","Thespian's Stage",0.00554223683574055,0.0365521456023582,71,1.00555762344259,0.936037285328851,1.080241300119,FALSE,TRUE,6.59519733379892
"1103da9c-300c-406b-997d-9e5bb7cd02d6","Lightning, Army of One",-0.00040276869384743,0.0381402057891565,11,0.999597312406574,0.927597311411107,1.07718594553753,FALSE,TRUE,94.6950603951462
"113f48b9-a972-4e2c-af95-05ab078e01f2","Tranquil Landscape",-0.00299812183283086,0.0377815590926549,37,0.997006368046242,0.925843580959656,1.07363891521982,FALSE,TRUE,12.6017424238498
"117bb5db-4a1c-4704-b0b5-c67b45ac2f52","Yuffie, Materia Hunter",-0.000788157331093278,0.0388850575063935,19,0.999212153183313,0.925887196266037,1.07834402624394,FALSE,TRUE,49.3366691805744
"120be808-ff3b-4fca-96a1-4db6b9825856","Quantum Riddler",-0.000240848819808549,0.0381728288291136,17,0.99975918018194,0.92768820065692,1.07742926734465,FALSE,TRUE,158.492903803544
"15c34f32-49d9-4a0d-83b2-28172f54fdd1","Crop Rotation",-0.00235804398830108,0.0370911714479305,65,0.997644734013445,0.927690847632165,1.07287359560046,FALSE,TRUE,15.7296350839722
"15db4353-9c46-4fe4-b22e-0cf024aa9dfc","Grim Lavamancer",0.0019643970482295,0.0376389006552146,66,1.00196632774012,0.930709716144071,1.07867845850404,FALSE,TRUE,19.1605361498269
"162018eb-5483-4fa2-9c5a-abb639eecf91","Kiki-Jiki, Mirror Breaker",-0.00543614559508177,0.0388836360924593,47,0.994578603506194,0.921596236842281,1.07334053570101,FALSE,TRUE,7.15279519511736
"162e81d3-6cd4-4cb8-8ed8-cfbd8d34ca71","Mind Stone",0.00299747308265214,0.0390077685913874,60,1.0030019699971,0.929175399504227,1.08269434635789,FALSE,TRUE,13.0135509196545
"16448d95-ee21-4def-b880-26f6f159c213","Metamorphosis Fanatic",0.000630345008848766,0.0381748196408322,35,1.00063054371801,0.928493126063432,1.07837253385654,FALSE,TRUE,60.5617861725485
"1658f12b-8ac5-4d29-86d5-f20c4d5f7e48","Vindicate",0.00212994467089385,0.0385557546573814,19,1.00213221461438,0.92919251404958,1.08079753160208,FALSE,TRUE,18.1017634797063
"16e040c3-bf42-4a5b-aeb3-5dc9921151e5","Death's Shadow",-0.00378369877688866,0.0385145387681956,17,0.996223450391719,0.923788439845212,1.07433814962729,FALSE,TRUE,10.1790710728474
"1834ac92-8b4e-4442-a834-acd580e1ef99","Jack-in-the-Mox",0.000747943542760023,0.037557656972215,43,1.00074822332228,0.929726274992578,1.07719555036852,FALSE,TRUE,50.2145614274864
"187b6719-e5ed-4615-a00b-3313ceca055b","Currency Converter",-0.00755918195070963,0.0397551529532516,62,0.992469316810852,0.918072163715749,1.07289533844964,FALSE,TRUE,5.25918719941905
"187e887c-c39d-4d25-a506-cdc95fc70316","Gideon, Ally of Zendikar",-7.74871040124606e-05,0.036532533512274,72,0.999922515898036,0.930827547215753,1.07414637737199,FALSE,TRUE,471.465981054076
"18adbda4-8d36-47cd-afbc-c785aaa8ed80","Blightsteel Colossus",-0.0158379989799964,0.0414862782114753,72,0.984286762599526,0.907418880901774,1.0676661588371,FALSE,TRUE,2.61941412320287
"19018f23-b63b-45af-8419-8959f41472d4","Pre-War Formalwear",0.000601204224210226,0.0382063386020176,10,1.00060138498369,0.928408713210537,1.07840772860588,FALSE,TRUE,63.5496842228738
"19557351-b65f-4b04-b971-66abdc07000a","Stoneforge Mystic",0.00372028218863695,0.0360980930479101,65,1.00372721102817,0.935165294099199,1.0773157649406,FALSE,TRUE,9.70305240773571
"19d6834d-afa3-4747-a62d-0654f4d9729f","Malcolm, Alluring Scoundrel",-0.000912876923209975,0.0394384116711904,26,0.999087539622167,0.924768203393562,1.07937957659588,FALSE,TRUE,43.202331736585
"1a55c370-d396-4c73-8ee2-83dc4c124005","The Goose Mother",-0.00644449694014398,0.0385912274460297,53,0.993576224293724,0.921195217419522,1.07164441891821,FALSE,TRUE,5.9882451344864
"1a6f256b-943e-4cfb-9fc9-d1ded68b5f97","Chart a Course",-0.00151084497397002,0.0364899291771228,65,0.998490295777726,0.92957191416232,1.07251828026745,FALSE,TRUE,24.1520009039967
"1ac0e78b-0fdd-44f9-8b7b-c4f28a32782e","Amped Raptor",0.00639011290643127,0.039163325858365,37,1.00641057323596,0.932048892623588,1.08670505371245,FALSE,TRUE,6.12873769709914
"1b6ef5f5-4058-4f89-a573-9e2da87a9f2e","Steel Seraph",-0.00683114177995025,0.0378615227774017,42,0.993192137431033,0.922157056715016,1.06969915229925,FALSE,TRUE,5.54248821017406
"1c603751-1e2b-4c8e-a8d2-5c0876e7254f","Darkstar Augur",-0.0041278578135541,0.0378039819197361,30,0.995880650081025,0.924757569935846,1.07247380443137,FALSE,TRUE,9.15825680710323
"1dd64b1d-bcef-476c-bf0b-3ac7df7cbed3","Nissa, Ascended Animist",0.00653985449702181,0.0384460371249904,64,1.00656128603969,0.933499941873198,1.08534085232059,FALSE,TRUE,5.87872973970573
"1e0c695d-62f9-4805-9e2f-7032e8464136","No More Lies",-0.00226110169482636,0.0370172729907011,56,0.997741452670022,0.927915174876719,1.07282220759925,FALSE,TRUE,16.3713437017895
"1ea179e9-9c0d-46c1-9ee8-60be68e1f79c","Thirst for Discovery",-0.000906004971247985,0.0369288047836393,54,0.999094405327336,0.929334572528277,1.074090709916,FALSE,TRUE,40.760046529073
"1f123ad6-fe84-4fed-9c0f-6b41921e9c26","Deceiver Exarch",-0.00139221329309231,0.0401394026791617,20,0.998608755386246,0.923055937280974,1.08034562810089,FALSE,TRUE,28.8313600209966
"1f2f7d4b-aa65-42ed-a441-8e35be96743c","Orcish Lumberjack",0.0113225857821623,0.0411242374334466,42,1.01138692887063,0.933064527156001,1.0962837940139,FALSE,TRUE,3.63205351009433
"1fa48620-4c3d-4f75-be1f-c12c4aa59f51","Golos, Tireless Pilgrim",-0.000935906453762636,0.0387701919080346,11,0.999064531370084,0.925958851087806,1.07794200214095,FALSE,TRUE,41.4252853500116
"205df311-a72d-40f1-b2ea-9b30274bc9bd","Knight of the Reliquary",-0.00555996025807188,0.0382042487024323,41,0.994455467714749,0.922709999061386,1.07177951715463,FALSE,TRUE,6.87131686723261
"20c4aae1-7665-4df7-bd51-a1d95bf8a17d","Murktide Regent",0.00198582152309316,0.0364268228735659,19,1.00198779457248,0.932943393645636,1.07614196885944,FALSE,TRUE,18.3434525459401
"216a8e4e-ea7b-41c7-a982-b5751025ff25","Scrapheap Scrounger",0.000197880271023059,0.0386860676001409,35,1.00019789985062,0.927162147583573,1.07898692960328,FALSE,TRUE,195.502398496477
"224d904a-5972-4152-878a-9a922e7a55b6","Titania, Protector of Argoth",0.00692745429499773,0.0380154496573877,62,1.00695150461025,0.934650303097991,1.08484566824191,FALSE,TRUE,5.48765073554342
"22c26e44-e129-4c4d-b552-3cc8774ce1a4","Mox Poison",-0.000737189450248784,0.0356190174920812,39,0.999263082207136,0.931880712158165,1.07151773229601,FALSE,TRUE,48.3173185401129
"23b95b26-0bbf-4fa1-80c1-f621f1a1b947","Damn",-0.00844871407527951,0.0387975703502475,38,0.991586876008807,0.918979051325613,1.06993138881087,FALSE,TRUE,4.59212727576699
"245cdc59-d560-4c10-b721-f51cc312e370","Mishra's Factory",-0.00779225024865267,0.0371075835556219,67,0.992238030630208,0.922633577568476,1.06709351725912,FALSE,TRUE,4.7621139428932
"2462df62-fc35-47ed-9571-40452074dc6d","Traveling Chocobo",0.00135082660226154,0.0384793294550216,16,1.00135173937947,0.928607934239986,1.0797940325364,FALSE,TRUE,28.4857652274541
"2487d124-210b-4808-888c-cd0a78aebd90","Molten Collapse",0.00710120914714507,0.0391464355439846,47,1.00712648252124,0.932742782745896,1.08744208002297,FALSE,TRUE,5.51264365445746
"2605df98-0b02-4aab-bc36-01e93c693743","Territorial Kavu",-0.000110756876606998,0.03924393616091,48,0.999889249256709,0.925863121930168,1.079834034965,FALSE,TRUE,354.325052882815
"26c68473-70ca-40ba-b5c6-71ec30f88a2c","Damnation",0.00650117117158245,0.037840235980444,66,1.00652234965499,0.934572857148157,1.08401098170819,FALSE,TRUE,5.8205260224264
"28667c8b-d02c-4e57-a050-1549207b65d1","Thragtusk",-0.000446614660511321,0.0367296950611625,50,0.999553485056971,0.930124512879082,1.07416497001775,FALSE,TRUE,82.2402359544384
"29148d7e-b398-4e19-a29e-d9a660ad5016","Mirage Mirror",-0.0108094649452025,0.0381175369589496,55,0.989248747384151,0.918034931461381,1.06598676222843,FALSE,TRUE,3.52631116823845
"2ae6828e-ff19-45db-8b59-61616353491f","Deceptive Landscape",-0.00875307232220002,0.0399324731252472,64,0.991285124288197,0.916658102603455,1.07198768531494,FALSE,TRUE,4.56210935490254
"2aef4608-5ba8-4636-b5e7-cac57c5c0608","Windfall",-0.00192276415826006,0.0373880579782864,38,0.998079083168563,0.927554841640031,1.07396545361918,FALSE,TRUE,19.4449526311743
"2b20d3e1-62ef-44db-8109-a33d4fa3e7f1","Exploration",0.00387271250997205,0.0360213330564907,63,1.00388022115087,0.935448579772787,1.07731789882315,FALSE,TRUE,9.30131864003267
"2ba70366-b6ae-423a-a8d8-29d2b8afd939","Ivora, Insatiable Heir",0.00420850189154794,0.0390734933153174,17,1.00421737007185,0.930181505189972,1.08414596584359,FALSE,TRUE,9.28441861789106
"2c723fc9-d5c9-4126-a9a6-f80c247a4b6b","Baloth Prime",-0.000112784729696399,0.036863837536891,9,0.999887221630262,0.930190470977814,1.07480616838455,FALSE,TRUE,326.8513178701
"2c76f7e0-37e7-4e87-93a3-a25ba0674645","Gix, Yawgmoth Praetor",-0.00427123379002777,0.0391289324456254,18,0.995737874955874,0.922226945072846,1.07510837860341,FALSE,TRUE,9.16103738853663
"2d9b12cc-f616-4b52-91eb-a430e70f9251","Wrath of God",-0.00131898034568419,0.0372716135532905,27,0.998681889126578,0.928326902213863,1.07436886003295,FALSE,TRUE,28.257899122793
"2da5f3f8-5eef-498f-ba2c-2f3fbc3745aa","Ephemerate",-0.0045189190555359,0.0379784434378654,64,0.995491275896677,0.92407996563158,1.07242112938686,FALSE,TRUE,8.40432036314966
"2e139ad1-1079-49e9-babd-6399c44ad333","Seasoned Pyromancer",0.00778035292237951,0.0396342587523387,56,1.00781069851694,0.932484458368319,1.08922180410648,FALSE,TRUE,5.09414664704144
"2ef878cb-27b6-47d8-ad11-bd20529b0e7e","Cast into the Fire",0.00949780014688608,0.0388526800629347,58,1.009543047387,0.935519346799873,1.08942393122464,FALSE,TRUE,4.09070305355634
"2f8f22fb-7291-4517-9b15-e98501f2856b","Splinter Twin",-0.00302128094115807,0.0396158400024254,39,0.996983278535129,0.922499608603206,1.07748084487935,FALSE,TRUE,13.112266212238
"3027e6c5-eed3-44e7-bb12-67569721af99","Goryo's Vengeance",0.00211289074946404,0.0379748320520071,17,1.00211512447605,0.93023523861517,1.07954921617316,FALSE,TRUE,17.9729274036719
"31276460-fa9d-47da-85c5-c4baa8074d0d","Rot-Curse Rakshasa",-0.00152199175678812,0.0377760353010437,21,0.998479165885284,0.927221294328773,1.07521327519628,FALSE,TRUE,24.8201313394514
"3277ad99-5682-4baa-b106-de15721876a6","Glorybringer",0.00935966273945654,0.0390592745480832,68,1.00940360135932,0.935011439157926,1.08971461499422,FALSE,TRUE,4.17314978491961
"32e29c7d-ed4b-4eff-b3c2-d99e5b63ef8d","Sunfall",-0.00373002568064441,0.0381311269671978,35,0.996276922223839,0.924532537072946,1.07358872290018,FALSE,TRUE,10.2227518606816
"33ab05b5-d6f5-439c-9aed-1a58ceb282ad","Flametongue Yearling",0.00831412516066436,0.0376168017372179,74,1.00834878348388,0.936678842549026,1.085502546835,FALSE,TRUE,4.52444496688477
"33ca68a6-474e-4d86-bffa-ee4bddb4a3cf","Fellwar Stone",-0.00509889863478542,0.0379974699805246,51,0.994914078682814,0.923509733322235,1.07183929767624,FALSE,TRUE,7.45209361906126
"345a1c80-41d6-43b1-83ab-1aa56dd06b1b","Bitter Reunion",0.000402948364826753,0.0353919387749971,30,1.00040302955942,0.933359112218601,1.07226276408525,FALSE,TRUE,87.8324417328604
"345fd005-5052-4500-a260-3649500e21f4","Mulldrifter",-0.00195503475969999,0.0377370414205924,18,0.998046875075955,0.926890692261798,1.07466562472237,FALSE,TRUE,19.3024912899162
"37dbe1a3-3c44-452b-9fb9-37f5d793d0b5","Memory Jar",0.00535020464777647,0.0365262689672191,65,1.0053645425515,0.935905019517464,1.07997910294456,FALSE,TRUE,6.82707884499321
"396bca07-82ba-49b7-b79e-7784b3a06d48","Sunset Saboteur",-0.0030711000847696,0.0388705288080469,17,0.996933610919207,0.923802165793523,1.07585439976393,FALSE,TRUE,12.6568746491904
"39b41cb3-ca3d-4389-8f66-e1f77f5fb683","Fact or Fiction",-0.00341880370617224,0.036524968499253,39,0.996587033748953,0.927736303799027,1.07054743009355,FALSE,TRUE,10.6835523880215
"39c431d7-d94b-46c4-bb89-f3db56214ab4","Elvish Reclaimer",0.00151043361215824,0.0369685142256533,61,1.00151157489154,0.931510465154237,1.0767731251153,FALSE,TRUE,24.4754313781653
"3a9d1082-a862-45d4-9e5e-392e879fead6","Zuran Orb",0.0031360013064874,0.0388714634597039,60,1.00314092370279,0.929552429690133,1.0825550885201,FALSE,TRUE,12.3952319086383
"3b1e92b4-6e53-4dba-a572-c67e01965ac5","Abrupt Decay",0.0015492052008524,0.0380760459682016,9,1.00155040583916,0.929526609106553,1.07915492209605,FALSE,TRUE,24.5777937921016
"3b214b6f-4734-4200-8467-92d7e3469b5d","Tezzeret the Seeker",-0.00945309964477621,0.0390227761408447,64,0.990591440443882,0.917651361607166,1.06932920598744,FALSE,TRUE,4.12804028384581
"3c3ac3dd-35db-447f-8674-37b4680a1ef7","Leyline Binding",0.000542507589048009,0.0361964802358355,68,1.00054265477291,0.932018519604966,1.07410484122603,FALSE,TRUE,66.7206891969069
"3d3025a2-4a17-4137-ba0b-bd676c6f5f88","Tinybones, the Pickpocket",0.00373238800366181,0.0376595595991873,68,1.00373936203767,0.932318906181027,1.08063099463539,FALSE,TRUE,10.0899369417756
"3e7da55c-7f05-46b2-aa3c-17f8d5df46bb","Scion of Draco",0.00511044067443591,0.0388236864121709,22,1.00512352124939,0.931476809894819,1.08459307009784,FALSE,TRUE,7.59693515402295
"3faa8c5e-9e1b-4cee-b322-a033bf33dcbc","Hymn to Tourach",-0.00368124846859005,0.0367648744626348,56,0.996325519019738,0.92705683704021,1.07076988183292,FALSE,TRUE,9.98706682700938
"41ff849e-2439-4690-8aa4-769039b6da4c","Talisman of Progress",-0.00217624557636367,0.037650601356104,16,0.997826120729175,0.926842691420533,1.07424590648002,FALSE,TRUE,17.3007135614792
"44afd414-cc69-4888-ba12-7ea87e60b1f7","Craterhoof Behemoth",-0.00604835000801124,0.0378942877574596,68,0.993969904439261,0.922819931467835,1.0706055832144,FALSE,TRUE,6.26522732766248
"47c8e6c4-450b-4f8b-b897-5808fe935a90","Vampire Hexmage",-0.00504570099668428,0.0387106285363747,37,0.994967007169736,0.922268822924816,1.07339565292559,FALSE,TRUE,7.67200207896047
"4820d223-4ea1-4850-931c-3d2ab5eb003b","Birthing Ritual",0.00222576237856958,0.0378137622563969,50,1.00222824122642,0.930633993510296,1.07933027862332,FALSE,TRUE,16.9891281389609
"486d7edc-d983-41f0-8b78-c99aecd72996","Otawara, Soaring City",-0.00168693698390322,0.0385742233046933,71,0.998314485094526,0.925619149419601,1.07671909313293,FALSE,TRUE,22.8664281314412
"487116ab-b885-406b-aa54-56cb67eb3ca5","Scavenging Ooze",-0.00046539871447716,0.036815420766896,72,0.999534709566706,0.929950775860778,1.07432528856578,FALSE,TRUE,79.1051191627276
"490eb213-9ae2-4b45-abec-6f1dfc83792a","Cori-Steel Cutter",0.00303288588035437,0.0372174262358044,34,1.00303748973188,0.932474690356066,1.07893996074409,FALSE,TRUE,12.271291339012
"492b368b-de32-45c1-8459-238aae54f9fc","Unmarked Grave",0.000582699952564211,0.036509096701788,64,1.00058286975516,0.931485058261399,1.0748063754411,FALSE,TRUE,62.6550534990216
"49bb0ad3-1082-41f1-82a4-52a4006cc9b6","Leovold, Emissary of Trest",0.00261269010550781,0.0384847855308712,60,1.00261610615468,0.929770507389022,1.08116900711734,FALSE,TRUE,14.7299465213044
"4a0bb5dc-75a6-4bd6-81f8-611197fb0fba","Nettlecyst",-0.00496230982104499,0.0383765956610147,57,0.995049982097827,0.922949796776487,1.07278258289997,FALSE,TRUE,7.73361540189627
"4b0bd07e-cf80-4d64-af29-f4cec6632b3e","Perilous Landscape",-0.00207052579628002,0.0375620221246798,45,0.997931616263605,0.927101627255273,1.07417297247854,FALSE,TRUE,18.1412963761017
"4bc61952-88ba-447a-835a-f1e9643fcd0d","Serum Visions",0.00307951462362964,0.0376820600970782,18,1.00308426119992,0.931669330207093,1.07997333650914,FALSE,TRUE,12.2363634216695
"4c6cf93a-d073-48ac-88db-c46bf3e10beb","Generous Plunderer",-0.00588893113308411,0.0361827697012063,72,0.994128374634372,0.926068419656507,1.06719028991373,FALSE,TRUE,6.14419983584643
"4d9dbadd-c1b6-44fe-92ac-6f69d7178342","Talisman of Creativity",-0.00859207894359365,0.0389670581753614,24,0.991444727476702,0.918542124624782,1.07013344438927,FALSE,TRUE,4.53523046414927
"4dea7bcc-3ff8-40b0-8264-0cd678d6ff31","Scourge of the Skyclaves",-0.00521861399004722,0.0380073012785533,19,0.994794979319583,0.923381388518746,1.07173164110114,FALSE,TRUE,7.28302598181043
"4e4b6e22-93b2-4896-bba5-0ceaa5d8ea3c","Yavimaya, Cradle of Growth",7.95682455755808e-06,0.0394216927592094,41,1.00000795685621,0.925650485562293,1.08033856123164,FALSE,TRUE,4954.45041851064
"4e4fb50c-a81f-44d3-93c5-fa9a0b37f617","Omnath, Locus of Creation",0.00392386846826305,0.0394021488209661,73,1.00393157691916,0.929317955362772,1.08453582040385,FALSE,TRUE,10.0416589240077
"4f84b838-b8f1-4b9a-a19f-479594f9d427","Qasali Pridemage",0.00239551704858105,0.0378367062539046,45,1.00239838859203,0.930750129393096,1.07956206259901,FALSE,TRUE,15.7947973178971
"50bc0f5b-7421-45b9-af85-86dd9821b7d8","Soulherder",-0.00497066056182463,0.0394479924314309,39,0.995041672728058,0.921006002176006,1.07502874913538,FALSE,TRUE,7.93616702262814
"5260f8ae-805b-4eae-badf-62de0f768867","Hedge Maze",-6.29464370775498e-05,0.0378000309253906,31,0.999937055544008,0.928531468455376,1.07683384895218,FALSE,TRUE,600.511048446175
"543d55cb-3a6b-4620-af25-10ae74ed32c4","Worldspine Wurm",0.000695516640585673,0.0389787440527874,10,1.00069575856837,0.927091677151306,1.08014344848152,FALSE,TRUE,56.0428633597675
"54e0c2cd-fa5f-427d-8e15-6066f002a8e3","Chainsaw",-0.00391586067503022,0.037360416376788,20,0.996091796309561,0.925758130356277,1.07176900114651,FALSE,TRUE,9.54079306626497
"55a14f30-4ff9-4472-90a6-c3139f1c18e5","Kaito, Bane of Nightmares",0.000468454470650546,0.0381884925740382,20,1.00046856421258,0.928317945699397,1.07822686463685,FALSE,TRUE,81.5201795833128
"57fb0fa7-0c5c-4a75-9461-c51403c30282","Foreboding Landscape",0.00406317914786422,0.0393795939824452,39,1.00407144505175,0.929488517737047,1.08463896813141,FALSE,TRUE,9.6918182904007
"586a4c31-65c7-4c7f-b5f6-74b105b2a629","Trinket Mage",0.00123132530473176,0.0377648327846142,48,1.00123208369698,0.929798161575726,1.07815408424267,FALSE,TRUE,30.6700695904575
"58c1e824-c8a9-4312-8e4c-a29a26d189a4","Ugin, the Spirit Dragon",0.00471827414530446,0.037256077754574,21,1.00472942272789,0.933976839421822,1.08084180494243,FALSE,TRUE,7.89612400789609
"59faa45d-868b-4bc7-934c-0e077642e129","Loran of the Third Path",0.000798122116586833,0.0392600794217325,69,1.00079844070079,0.926675680782256,1.08085011798695,FALSE,TRUE,49.190566964399
"5a077de0-1893-40d0-a499-ee2e6e2258f1","Legion Extruder",-9.54771395090733e-05,0.0383101137342102,49,0.999904527418288,0.927573446477813,1.07787590055329,FALSE,TRUE,401.249073141425
"5ad86b17-3fed-418a-938c-c49adb409531","Abundant Harvest",-0.00168645757031054,0.0391472027019553,8,0.998314963700175,0.924580669184784,1.07792948734958,FALSE,TRUE,23.2126816536196
"5c70da33-ce5d-4b8b-9c1d-9a356a7e196f","Grave Titan",0.000278326425691901,0.0368192305627502,64,1.00027836516209,0.930635711617343,1.07513261668465,FALSE,TRUE,132.287943809935
"5d8690ec-fded-4801-8eaf-5e5fe3d444ec","Cloud, Midgar Mercenary",-0.00186178496339058,0.03843428190074,11,0.998139947083168,0.925711194946707,1.07623561149711,FALSE,TRUE,20.643781455161
"5de097e5-e960-4404-a370-defe93ce892f","Oracle of Mul Daya",0.00492407827152538,0.0364320571749287,68,1.00493622146811,0.935679052633367,1.0793196731041,FALSE,TRUE,7.39875671465367
"5f1cdcba-a04a-4a2f-8bc1-0dd7fa03754d","Exhume",0.00119579558502835,0.0371844941940717,67,1.00119651083364,0.930823302421639,1.07689015809726,FALSE,TRUE,31.09602900331
"6171e136-1167-4329-acb2-6853d3a814e5","Goblin Welder",-0.00358289704450154,0.0381843505122241,30,0.996423513872277,0.924572117609155,1.07385870727424,FALSE,TRUE,10.6573954087861
"61a28870-cf78-4323-9d82-cee764067764","Lightning Greaves",0.00396661266197138,0.0368339209946094,40,1.00397449008209,0.934047605573463,1.07913640666821,FALSE,TRUE,9.28598886090966
"62b3f560-262b-4bc3-9aef-535fd7082c28","Vaultborn Tyrant",-0.000653945515645779,0.0374864248887245,70,0.999346268260121,0.92855344589772,1.07553632835846,FALSE,TRUE,57.323468074716
