"card_id","card_name","v0_coef","v0_se","v0_z","v0_p","v0_or","v0_or_lower","v0_or_upper","v0_aic","v0_converged","v0_separation","v0_win_rate_lift_prob","v0_win_rate_lift_mean_prob","v1_coef","v1_se","v1_z","v1_p","v1_or","v1_or_lower","v1_or_upper","v1_aic","v1_converged","v1_separation","v1_win_rate_lift_prob","v1_win_rate_lift_mean_prob","n_games","v0_p_adj","v0_significant_raw","v0_significant_fdr","v1_p_adj","v1_significant_raw","v1_significant_fdr","best_aic","aic_improvement","or_range","or_cv","confidence","v1_win_rate_lift_pct","v1_win_rate_lift_mean_pct","v1_win_rate_lift_std","v1_win_rate_lift_mean_std","v0_win_rate_lift_pct","v0_win_rate_lift_std"
"ed0216a0-c5c9-4a99-b869-53e4d0256326","Mox Pearl",0.311809822687342,0.183005478383618,1.70382780581969,0.0884132616098397,1.36589490610486,0.954201021906363,1.95521577916134,2300.83845491973,TRUE,FALSE,0.0710829499777289,0.0774666346617454,0.200850508933291,0.188379654038965,1.06620064655043,0.286332949956101,1.22244201400267,0.845038058509436,1.76839902363075,2299.42523080705,TRUE,FALSE,0.0455872670981315,0.0500519783612858,145,0.5407783591564,FALSE,FALSE,0.754980189572672,FALSE,FALSE,2299.42523080705,1.41322411267447,0.143452892102183,0.110845609771871,"medium",4.55872670981315,5.00519783612858,0.0911745341962631,0.100103956722572,7.10829499777289,0.142165899955458
"7c884e1e-fecb-4330-b3de-5fc2a60f7173","Kolaghan's Command",0.205321044393111,0.200232020611763,1.02541563415182,0.305167114371065,1.22791921826966,0.829332833896703,1.81807055619815,2302.69606266653,TRUE,FALSE,0.0470280147974966,0.0511841382970307,0.200180960387697,0.204867198575345,0.977125483141096,0.32850703322046,1.22162380367646,0.817619059060857,1.82525676373434,2299.60532032167,TRUE,FALSE,0.0454669410617517,0.0498833933459882,117,0.689739957481539,FALSE,FALSE,0.791211186843609,FALSE,FALSE,2299.60532032167,3.09074234485843,0.00629541459319771,0.00514007268849365,"medium",4.54669410617517,4.98833933459882,0.0909338821235034,0.0997667866919765,4.70280147974966,0.0940560295949931
"866b7fd4-86e3-4b42-b1ea-33bad0db1f9f","Prismari Command",0.0675088490211279,0.218810900754538,0.308525986540585,0.757682129616351,1.06983972659036,0.696727771355683,1.64276075627626,2303.65711054327,TRUE,FALSE,0.0154949341875989,0.0168718054977539,0.198151799282459,0.227105030597961,0.872511713019876,0.382929281088675,1.21914744548337,0.781160956045131,1.90270709554351,2299.79925571476,TRUE,FALSE,0.0450060836786296,0.0493161797960457,96,0.931369629428657,FALSE,FALSE,0.801207308826496,FALSE,FALSE,2299.79925571476,3.85785482850906,0.149307718893009,0.130457453597473,"low",4.50060836786296,4.93161797960457,0.0900121673572592,0.0986323595920914,1.54949341875989,0.0309898683751979
"09fd2d9c-1793-4beb-a3fb-7a869f660cd4","Bonecrusher Giant // Stomp",0.367079901144193,0.195963546311682,1.87320503253369,0.0610400776618814,1.44351325286803,0.983135180845818,2.11947507504812,2300.21229581844,TRUE,FALSE,0.0835777082687157,0.0909505960614129,0.19674290521297,0.207790616286328,0.946832483242961,0.343724146552581,1.21743100530272,0.810157421467261,1.82944476394243,2299.66367743651,TRUE,FALSE,0.0446957008715489,0.0490167245704907,128,0.458317871257855,FALSE,FALSE,0.791211186843609,FALSE,FALSE,2299.66367743651,0.548618381935739,0.226082247565314,0.169926331129336,"medium",4.46957008715489,4.90167245704907,0.0893914017430978,0.0980334491409814,8.35777082687157,0.167155416537431
"18092f68-b96e-4084-9eba-b240d2195d81","Adeline, Resplendent Cathar",0.337230133375158,0.218935920188241,1.54031432158418,0.123483754484409,1.40106145764236,0.912210713405611,2.15188572030958,2301.38505648834,TRUE,FALSE,0.0766977172411672,0.0836410557522655,0.194166421232496,0.227745063277506,0.852560395550289,0.393903133154123,1.21429835116977,0.777078501029778,1.89751805473912,2299.83852937004,TRUE,FALSE,0.0440456315069245,0.0483889859075955,98,0.5407783591564,FALSE,FALSE,0.801207308826496,FALSE,FALSE,2299.83852937004,1.54652711830022,0.186763106472599,0.142820200756564,"low",4.40456315069245,4.83889859075956,0.088091263013849,0.0967779718151911,7.66977172411672,0.153395434482334
"073bfdca-d7b8-4f4b-93f3-6e7c44bc0b0a","Sol Ring",0.139494054475298,0.180993537192482,0.770712903007967,0.440877122182596,1.14969197017573,0.806337186501724,1.63925420830599,2303.15596214934,TRUE,FALSE,0.032012088490878,0.0348301062221187,0.192394728341801,0.184362040564582,1.04357018262881,0.296684294247256,1.21214889206677,0.844547015949159,1.73975505068523,2299.46947377963,TRUE,FALSE,0.0437329758232423,0.0478837788389543,145,0.79717781684445,FALSE,FALSE,0.767333242065311,FALSE,FALSE,2299.46947377963,3.68648836970124,0.0624569218910311,0.0528883405224263,"medium",4.37329758232423,4.78837788389543,0.0874659516464846,0.0957675576779087,3.2012088490878,0.0640241769817561
"6f11029a-b24d-4248-834f-b852b56857f6","Biogenic Ooze",0.212580127953062,0.230119800382638,0.92378025532609,0.35560073723691,1.23686521707281,0.787844391928106,1.94179914317924,2302.90109894408,TRUE,FALSE,0.0486052676897382,0.0529739982466302,0.192339388080609,0.252725306427989,0.761061053992285,0.446620601132447,1.21208181328657,0.73859746220831,1.98909744112512,2299.98504371428,TRUE,FALSE,0.0436318830598856,0.047932935451601,87,0.73311719930094,FALSE,FALSE,0.824387192923641,FALSE,FALSE,2299.98504371428,2.91605522979989,0.0247834037862391,0.0202400488691682,"low",4.36318830598856,4.7932935451601,0.0872637661197711,0.095865870903202,4.86052676897382,0.0972105353794764
"3d3025a2-4a17-4137-ba0b-bd676c6f5f88","Tinybones, the Pickpocket",0.179255616406493,0.261193791241025,0.686293558337608,0.492528010235142,1.19632650576978,0.71699657558506,1.99610034014386,2303.28184204628,TRUE,FALSE,0.0410428583961997,0.044707340391943,0.19212447512612,0.268323759647605,0.716017379073851,0.47398061786578,1.21182134919255,0.716204102143662,2.05040850501061,2300.05226518649,TRUE,FALSE,0.0435981772950553,0.0478794674025548,68,0.813005711097854,FALSE,FALSE,0.845890661144346,FALSE,FALSE,2300.05226518649,3.22957685978781,0.015494843422776,0.012868681124248,"low",4.35981772950553,4.78794674025548,0.0871963545901105,0.0957589348051097,4.10428583961997,0.0820857167923993
"8c2996d9-3287-4480-8c04-7a378e37e3cf","Flooded Strand",0.122058561308495,0.191596802280461,0.637059490845914,0.52408609371835,1.12982026359604,0.776102118725497,1.64474983025232,2303.34486271142,TRUE,FALSE,0.0280181786660559,0.0304846026559958,0.189915248432538,0.198330988472139,0.957567195603505,0.338281047548019,1.20914711620119,0.819702762680794,1.78361817866289,2299.64251040414,TRUE,FALSE,0.0431791815235652,0.047289961245321,130,0.82737218388764,FALSE,FALSE,0.791211186843609,FALSE,FALSE,2299.64251040414,3.70235230727803,0.0793268526051505,0.0678306617615398,"medium",4.31791815235652,4.7289961245321,0.0863583630471305,0.0945799224906421,2.80181786660559,0.0560363573321119
"17f28b16-da65-41a8-ba4f-f1c5e104aad6","Council's Judgment",0.294376639773201,0.206994878317911,1.42214455819088,0.154984289716608,1.34228936803515,0.894640496106914,2.01392710857668,2301.72475457117,TRUE,FALSE,0.0671586969011867,0.0731588330785379,0.188693726901182,0.21538860554566,0.876061788055825,0.380996444608792,1.20767101869016,0.791782979920762,1.84200636584799,2299.79620777508,TRUE,FALSE,0.0428372256715032,0.0470216003788367,111,0.557571248049945,FALSE,FALSE,0.801207308826496,FALSE,FALSE,2299.79620777508,1.92854679608581,0.134618349344988,0.105584659311407,"medium",4.28372256715032,4.70216003788367,0.0856744513430064,0.0940432007576735,6.71586969011867,0.134317393802373
"33ab05b5-d6f5-439c-9aed-1a58ceb282ad","Flametongue Yearling",0.364362557054859,0.240267461647999,1.51648731191352,0.129396176231554,1.43959605525972,0.898919612079362,2.30547512199166,2301.44678086198,TRUE,FALSE,0.0828561270022521,0.0902249510722978,0.186642780208148,0.248740279337868,0.75035205679185,0.453042697792241,1.20519668803558,0.740160542274715,1.96241082020935,2300.00056578581,TRUE,FALSE,0.0423737095708923,0.0465001932405136,80,0.5407783591564,FALSE,FALSE,0.83277143204134,FALSE,FALSE,2300.00056578581,1.44621507617012,0.23439936722415,0.177253486359841,"low",4.23737095708923,4.65001932405136,0.0847474191417846,0.0930003864810272,8.28561270022522,0.165712254004504
"377cee38-e769-47b0-abd5-0f528600f36a","Badlands",0.0920341405916057,0.191619735198689,0.480295729957963,0.631017124720278,1.09640225326342,0.753112590037171,1.59617289215915,2303.52141619494,TRUE,FALSE,0.0211191152139756,0.0229955945247641,0.18436699056068,0.196884111688165,0.936423914453239,0.349054969856634,1.20245703251206,0.817482430366485,1.76872659439237,2299.68458679778,TRUE,FALSE,0.0418794748446051,0.0458927452959769,127,0.888350044249204,FALSE,FALSE,0.791211186843609,FALSE,FALSE,2299.68458679778,3.83682939716573,0.106054779248644,0.0922673083166708,"medium",4.18794748446051,4.58927452959769,0.0837589496892101,0.0917854905919537,2.11191152139756,0.0422382304279513
"3003d481-1b52-4aa9-bbdc-e948fbc8d49d","Sylvan Library",0.222266415992417,0.221624995719781,1.00289416936277,0.315911926144032,1.24890406156118,0.808868779764129,1.92832433888579,2302.74044519302,TRUE,FALSE,0.0508893447193491,0.0553735805923515,0.184248243520228,0.258706928325803,0.712189057759579,0.476347711890214,1.20231425277568,0.724106110408089,1.99633664410436,2300.05572154286,TRUE,FALSE,0.0418685310213781,0.0459107697610458,95,0.705225280657136,FALSE,FALSE,0.845890661144346,FALSE,FALSE,2300.05572154286,2.68472365016396,0.0465898087855001,0.0380135939038985,"low",4.18685310213781,4.59107697610458,0.0837370620427562,0.0918215395220916,5.08893447193491,0.101778689438698
"bd3d4b4b-cf31-4f89-8140-9650edb03c7b","Ancient Tomb",0.218288954547573,0.222403210943158,0.981500912787463,0.326345784502738,1.24394645967904,0.804429990346751,1.92360157268751,2302.7817721273,TRUE,FALSE,0.0499995965398408,0.0543893412115036,0.184243994847985,0.224550334316349,0.820501984149441,0.411929998604737,1.20230914454734,0.774239005508768,1.86705561044713,2299.88742895536,TRUE,FALSE,0.0418708051341901,0.045891480121136,93,0.705225280657136,FALSE,FALSE,0.801207308826496,FALSE,FALSE,2299.88742895536,2.89434317194355,0.0416373151316982,0.034041671736806,"low",4.18708051341901,4.5891480121136,0.0837416102683803,0.0917829602422721,4.99995965398408,0.0999991930796816
"72c6d541-e2cb-4d6e-acac-90a8f53b7006","Elegant Parlor",0.288654081744695,0.202259549279589,1.42714686536595,0.153537566338932,1.33462997579606,0.897829913211084,1.9839360953377,2301.6966301221,TRUE,FALSE,0.0660088796369985,0.0717580164186388,0.183837831964135,0.207038793494359,0.887939061377613,0.374573531714652,1.20182091035593,0.80094884066563,1.80332803699222,2299.77150844651,TRUE,FALSE,0.0417961635739836,0.0457911213470916,120,0.557571248049945,FALSE,FALSE,0.799355259753177,FALSE,FALSE,2299.77150844651,1.92512167558743,0.132809065440131,0.104720391918658,"medium",4.17961635739836,4.57911213470916,0.0835923271479672,0.0915822426941831,6.60088796369985,0.132017759273997
"005dae9a-dddc-4a11-95bb-cce319edcce4","Skullclamp",0.24070231071556,0.200774633616626,1.19886813577842,0.230579223510573,1.27214227581091,0.858287656949353,1.88555195545689,2302.30649970505,TRUE,FALSE,0.055086112299954,0.0599401097736599,0.182585887831061,0.204806233617796,0.891505520148368,0.372658031452347,1.20031723917076,0.803454815439424,1.7932078406457,2299.76694734594,TRUE,FALSE,0.041491484500384,0.0454873612371769,117,0.659010296872155,FALSE,FALSE,0.799355259753177,FALSE,FALSE,2299.76694734594,2.53955235911326,0.0718250366401514,0.0581000709657192,"medium",4.1491484500384,4.54873612371769,0.0829829690007679,0.0909747224743539,5.5086112299954,0.110172224599908
