player,scryfallId,season_id,num_drafts_with_card,matches_played,matches_won,match_win_rate,games_played,games_won,game_win_rate
Tinu,2605df98-0b02-4aab-bc36-01e93c693743,Season-4,2,8,4,0.5,19,10,0.5263157894736842
Tinu,bbec97ff-bb84-4496-9e09-d4fc1570c516,Season-4,2,8,4,0.5,19,10,0.5263157894736842
Tinu,01e7b0bc-1c6c-48f4-8b72-1a809f536c6c,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Tinu,4720b4f2-e6af-4223-9250-a0ed21ed5693,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Tinu,504a69eb-3c2d-4bb1-b117-252b15acf0c2,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Tinu,3d8ca18d-9099-4f1e-95c1-f04da58a26bd,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Tinu,400382a4-aea2-4827-b06a-1b0b3745908b,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Tinu,30377bf0-d9b1-4c14-8dde-f74b1e02d604,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Tinu,327cf118-cc92-4073-85d0-94d2a0a6989a,Season-4,2,8,3,0.375,18,8,0.4444444444444444
Tinu,26d40e03-6de4-4373-9fbf-04c1dd79e995,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Tinu,0da69523-cece-425a-b08a-fb27fac29374,Season-4,2,8,4,0.5,19,10,0.5263157894736842
Tinu,89af0f45-c11c-4f13-9950-b1489440ee5b,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Tinu,17db2b6a-eaa8-4a08-9e86-370bbd058574,Season-4,3,12,6,0.5,30,16,0.5333333333333333
Tinu,4c6cf93a-d073-48ac-88db-c46bf3e10beb,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Tinu,e419cd0b-2449-4cc5-9ead-b9e45e271700,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Tinu,fa7a55aa-ae61-4933-b7a4-dcc55dac6fcd,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Tinu,52eef0d6-24b7-40b7-8403-e8e863d0cd55,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Tinu,729daf0e-b822-41bd-a908-ca8ec34032f0,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Tinu,49bb0ad3-1082-41f1-82a4-52a4006cc9b6,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Tinu,80c72839-0fa6-4b5f-83b7-6553ebf09bef,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Tinu,63c59228-c742-4abd-b4d7-9f7880190e95,Season-4,3,12,5,0.4166666666666667,28,13,0.4642857142857143
Tinu,80fca8c0-ae3e-439e-b202-228b9f360e9a,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Tinu,1066a94a-8e4f-4d77-820b-7a77a18116f0,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Tinu,0ad38866-fc5f-4f62-89c1-afc0f50765aa,Season-4,2,8,4,0.5,20,11,0.55
Tinu,9417f14c-a853-42c6-a992-29139484260a,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Tinu,5a077de0-1893-40d0-a499-ee2e6e2258f1,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Tinu,ee8e9928-d9b2-4570-adb8-44b34115decd,Season-4,2,8,4,0.5,20,11,0.55
Tinu,c8090bcf-e17a-4110-a518-77ccd045b18f,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Tinu,a249b1f4-2b22-4b67-a207-e0c4ae95d2e1,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Manuel,0d60eabe-b281-4eba-9c26-287364ed2067,Season-4,1,4,1,0.25,10,3,0.3
Manuel,5ad36fb2-c44e-4085-ba0d-54277841ad3a,Season-4,1,4,1,0.25,10,3,0.3
Manuel,f44e5128-e146-4e46-b313-a40d82719d1d,Season-4,1,4,1,0.25,10,3,0.3
Manuel,1af92296-455a-425e-9397-a96d09937767,Season-4,2,8,1,0.125,20,5,0.25
Manuel,a2c56479-4bee-4edb-80d7-4af010b7c793,Season-4,1,4,1,0.25,10,3,0.3
Manuel,2c695df6-6bf2-4e6b-8500-e3116137ca27,Season-4,2,8,3,0.375,20,8,0.4
Manuel,02138fbb-3962-4348-8d31-faaefba0b8b2,Season-4,1,4,1,0.25,10,3,0.3
Manuel,6fd672bb-18cf-44e3-8dda-5310b1e0fffe,Season-4,1,4,1,0.25,10,3,0.3
Manuel,6cc73d16-5ed7-4104-91f6-0997a2080e2e,Season-4,1,4,1,0.25,10,3,0.3
Manuel,17260fff-b239-4af4-9306-3236ae3fa5a5,Season-4,2,8,2,0.25,22,8,0.36363636363636365
Manuel,ebeafbc2-0399-4335-8f63-76a3e085e8c6,Season-4,1,4,1,0.25,10,3,0.3
Manuel,3d3025a2-4a17-4137-ba0b-bd676c6f5f88,Season-4,1,4,1,0.25,10,3,0.3
Manuel,8e42df9e-95f2-4c79-9274-2d16e3cd91f1,Season-4,1,4,1,0.25,10,3,0.3
Manuel,56995b84-2307-4955-9c7c-dc4f04acdc07,Season-4,2,8,3,0.375,20,8,0.4
Manuel,e58e681e-a069-4414-aafe-634c7987fd0d,Season-4,2,8,3,0.375,20,9,0.45
Manuel,05cf51d8-9f91-42ff-99e9-4397f2251c20,Season-4,1,4,1,0.25,10,3,0.3
Manuel,4e117771-5a8b-4812-b487-32ba34b7f724,Season-4,3,12,5,0.4166666666666667,30,14,0.4666666666666667
Manuel,748e6a61-9c1f-4225-9f04-e54002f63ac3,Season-4,1,4,1,0.25,10,3,0.3
Manuel,0d16e8e0-31b2-4389-afd6-783c501f6fa0,Season-4,3,12,5,0.4166666666666667,30,14,0.4666666666666667
Manuel,14065271-d942-42a8-aa38-d8a622c0375d,Season-4,1,4,1,0.25,10,3,0.3
Manuel,7832abb5-5107-4603-904e-491b221bd3e3,Season-4,1,4,1,0.25,10,3,0.3
Manuel,5b8ba842-c662-4686-bca3-93ddb7fa11a6,Season-4,1,4,1,0.25,10,3,0.3
Manuel,f3537373-ef54-4578-9d05-6216420ee349,Season-4,2,8,3,0.375,20,9,0.45
Manuel,c86b8a75-9e31-4a44-95b8-c83b9a49646f,Season-4,2,8,3,0.375,20,9,0.45
Manuel,09521f23-52d6-482d-9f3b-c4d12fcc08cc,Season-4,1,4,1,0.25,10,3,0.3
Ivo,4a706ecf-3277-40e3-871c-4ba4ead16e20,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Ivo,d51269cf-a333-4a64-94cd-245798d840d2,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Ivo,fd6ddbca-b943-49d6-b341-509bb72dd5a6,Season-4,2,8,5,0.625,20,12,0.6
Ivo,8683a978-1bef-4b01-9361-56b1fc157d26,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Ivo,62b3f560-262b-4bc3-9aef-535fd7082c28,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Ivo,0845f0b0-9413-4ddd-861d-9607636bebc6,Season-4,2,8,5,0.625,20,12,0.6
Ivo,0adcd4e5-d542-4293-8774-ace2305ef820,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Ivo,05e8a4ea-8c0d-4284-ac23-80e19fdde11d,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Ivo,43aa7e35-55ee-4e02-a8aa-ea2b267055d1,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Ivo,e5145f31-a4ac-44ef-8f85-e4d95f2c9ff5,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Ivo,54a3ea87-005e-4985-b2a5-21711d0b71c0,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Ivo,2b5315a4-6a78-456f-8d5a-fea9d62f3f0e,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Ivo,25b0b816-0583-44aa-9dc5-f3ff48993a51,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Ivo,d7a8cc1d-aabb-4eb6-b0f1-6c93ec246f61,Season-4,2,8,5,0.625,20,12,0.6
Ivo,6aa5cc65-f8f1-4f6f-8b4e-2fedccbda684,Season-4,2,8,5,0.625,20,12,0.6
Ivo,005dae9a-dddc-4a11-95bb-cce319edcce4,Season-4,2,8,7,0.875,20,14,0.7
Ivo,487116ab-b885-406b-aa54-56cb67eb3ca5,Season-4,2,8,5,0.625,20,12,0.6
Ivo,5de097e5-e960-4404-a370-defe93ce892f,Season-4,2,8,5,0.625,20,12,0.6
Ivo,41e108a5-4e2f-42cf-9ea1-87bf3c0a2b7f,Season-4,2,8,5,0.625,20,12,0.6
Ivo,99ff731b-8399-40c8-b539-ba6ba5783771,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Ivo,01006833-6007-4c16-9ebb-20d31c60a57a,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Ivo,7eb39e97-53c2-4df0-9fb3-a3d6a24ec41f,Season-4,2,8,5,0.625,20,12,0.6
Ivo,073bfdca-d7b8-4f4b-93f3-6e7c44bc0b0a,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Ivo,60d0e6a6-629a-45a7-bfcb-25ba7156788b,Season-4,2,8,5,0.625,20,12,0.6
Ivo,3003d481-1b52-4aa9-bbdc-e948fbc8d49d,Season-4,2,8,5,0.625,20,12,0.6
Ivo,926916ed-2f22-4ba9-9427-194886ad6c1e,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Ivo,ed0216a0-c5c9-4a99-b869-53e4d0256326,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Ivo,928036c9-11b8-493e-b9f2-8fbd3487cd19,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Ivo,b34bf7fd-9fe3-43e2-8cfe-7ce7cff08afe,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Ivo,6151b583-3aa7-4be8-9d05-d5e53f19c6c9,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Ivo,07a3d9e8-8597-498b-869c-cff79e0df516,Season-4,2,8,5,0.625,19,12,0.631578947368421
Andrin,0d08f5e4-d2d3-4659-86d4-a983d80e3b2c,Season-4,1,4,2,0.5,11,6,0.5454545454545454
Andrin,3c3ac3dd-35db-447f-8674-37b4680a1ef7,Season-4,1,4,2,0.5,11,6,0.5454545454545454
Andrin,605c2218-9d12-4ac3-a721-fca590b89847,Season-4,2,8,5,0.625,20,12,0.6
Andrin,2b9b0195-beda-403e-bc27-7ae3be9f318c,Season-4,1,4,2,0.5,11,6,0.5454545454545454
Andrin,bce84a87-093a-42de-9696-8c3250e0f33b,Season-4,2,8,5,0.625,20,13,0.65
Andrin,bf220c06-3cce-4bdd-aa58-83940c223e9c,Season-4,1,4,2,0.5,11,6,0.5454545454545454
Andrin,4acf970d-d2d7-413d-aba7-587ee53d8d5c,Season-4,1,4,2,0.5,11,6,0.5454545454545454
Andrin,5260f8ae-805b-4eae-badf-62de0f768867,Season-4,1,4,2,0.5,11,6,0.5454545454545454
Andrin,1daf4348-05c5-4c55-bcf2-c7bec7988bfc,Season-4,1,4,2,0.5,11,6,0.5454545454545454
Andrin,2f8f22fb-7291-4517-9b15-e98501f2856b,Season-4,1,4,2,0.5,11,6,0.5454545454545454
Andrin,2ef878cb-27b6-47d8-ad11-bd20529b0e7e,Season-4,1,4,2,0.5,11,6,0.5454545454545454
Andrin,74d29b3d-f588-431d-bf4e-f7215683ab39,Season-4,1,4,2,0.5,11,6,0.5454545454545454
Andrin,5cb76266-ae50-4bbc-8f96-d98f309b02d3,Season-4,1,4,2,0.5,11,6,0.5454545454545454
Andrin,0055ea30-20fb-4324-a632-8fed87628f05,Season-4,1,4,2,0.5,11,6,0.5454545454545454
Andrin,1f123ad6-fe84-4fed-9c0f-6b41921e9c26,Season-4,1,4,2,0.5,11,6,0.5454545454545454
Andrin,1fc6d14a-1328-4032-ad9e-cd85cd365bd3,Season-4,1,4,2,0.5,11,6,0.5454545454545454
Andrin,3462a3d0-5552-49fa-9eb7-100960c55891,Season-4,1,4,2,0.5,11,6,0.5454545454545454
Andrin,6989018c-37b1-4282-a4af-9cc97f160b4d,Season-4,3,12,7,0.5833333333333334,30,17,0.5666666666666667
Andrin,33672990-4860-4aa6-ac1b-f9da66f5da59,Season-4,2,8,3,0.375,21,9,0.42857142857142855
Andrin,3028075c-5fc5-4942-a984-1ffcf7a8933d,Season-4,1,4,2,0.5,11,6,0.5454545454545454
Andrin,00f9955f-a522-47bf-b064-92dd21a76b18,Season-4,1,4,2,0.5,11,6,0.5454545454545454
Andrin,45026d57-0324-4312-8b86-2e7d4f581ee9,Season-4,1,4,2,0.5,11,6,0.5454545454545454
Andrin,825969b9-3c70-4fca-8cab-696e9ca7cdb2,Season-4,1,4,2,0.5,11,6,0.5454545454545454
Andrin,247939d9-87e9-4f01-b223-fb4cfa7dbbe1,Season-4,2,8,5,0.625,19,11,0.5789473684210527
Andrin,d2e27911-87cb-49a0-a34f-6afe4bddd592,Season-4,4,16,7,0.4375,41,19,0.4634146341463415
Andrin,5eccf31d-869d-4003-a92b-71b4f4b479ee,Season-4,1,4,2,0.5,11,6,0.5454545454545454
Andrin,9721f8da-39ed-4ada-a571-61e08a86032b,Season-4,1,4,2,0.5,11,6,0.5454545454545454
Andrin,fa87bf1e-2062-4983-b1c4-98bffea69a4c,Season-4,2,8,5,0.625,20,12,0.6
Andrin,4e4fb50c-a81f-44d3-93c5-fa9a0b37f617,Season-4,1,4,2,0.5,11,6,0.5454545454545454
Andrin,071daca8-ccc6-4707-843e-adac40dd1588,Season-4,2,8,4,0.5,21,10,0.47619047619047616
Guy,16c8d2fa-54a7-46e8-980c-905258497c90,Season-4,1,4,2,0.5,8,4,0.5
Guy,fadb218d-29e2-42d1-a7a1-1066741d63ad,Season-4,2,8,5,0.625,17,10,0.5882352941176471
Guy,6920c895-bc98-4871-a53f-219fa27a74e5,Season-4,1,4,2,0.5,8,4,0.5
Guy,2be39749-ad6f-4160-99eb-c677eee7f1b2,Season-4,2,8,4,0.5,18,9,0.5
Guy,bd3d4b4b-cf31-4f89-8140-9650edb03c7b,Season-4,2,8,5,0.625,18,10,0.5555555555555556
Guy,b256ddc8-8b12-434c-a610-1a872e948f2f,Season-4,3,12,7,0.5833333333333334,27,15,0.5555555555555556
Guy,0c9a7cb0-5bff-48ff-b620-2838816ac9b5,Season-4,1,4,2,0.5,8,4,0.5
Guy,02c532e8-21f1-4d6f-a931-1ea48a6aeea2,Season-4,1,4,2,0.5,8,4,0.5
Guy,8a720448-017f-4f4a-9501-678245eaed17,Season-4,1,4,2,0.5,8,4,0.5
Guy,329a8738-3e17-403a-857a-0ba529ce8cd1,Season-4,1,4,2,0.5,8,4,0.5
Guy,6bbf7394-9b17-45f8-a25b-d865e8452b2c,Season-4,1,4,2,0.5,8,4,0.5
Guy,0f7585c8-9e21-4eef-afc1-2852de23db2f,Season-4,3,12,7,0.5833333333333334,27,15,0.5555555555555556
Guy,8db735ea-f9cf-4e3c-9200-4f180df55baa,Season-4,1,4,2,0.5,8,4,0.5
Guy,9d3a7998-ccac-45ad-a4e9-3a2cb057f63b,Season-4,2,8,4,0.5,18,9,0.5
Guy,85a89077-b384-4fca-9d26-7297962c1541,Season-4,1,4,2,0.5,8,4,0.5
Guy,1e3e8085-cfcd-4e88-b441-4d1f8ac63904,Season-4,1,4,2,0.5,8,4,0.5
Guy,70e33f45-7d47-423b-a123-8541f1d1afb4,Season-4,2,8,4,0.5,18,9,0.5
Guy,f5881bbc-8600-464d-9dcd-5a7780918d1d,Season-4,1,4,2,0.5,8,4,0.5
Guy,907b3d1d-8c85-4707-80b5-c4d832df9846,Season-4,2,8,5,0.625,17,10,0.5882352941176471
Guy,10158a5e-5a03-41ab-85d2-0907ccf32c9b,Season-4,1,4,2,0.5,8,4,0.5
Guy,5f6927e1-c580-483a-8e2a-6e2deb74800e,Season-4,1,4,2,0.5,8,4,0.5
Guy,5ad67b3c-cd5a-497b-8639-9b844e8d517a,Season-4,2,8,5,0.625,18,10,0.5555555555555556
Guy,0c3bc412-689f-4385-807b-ed60d6276d76,Season-4,1,4,2,0.5,8,4,0.5
Guy,652236c2-84ef-45e4-b5fc-ed6170bc3d6c,Season-4,1,4,2,0.5,8,4,0.5
Guy,5da578b8-19e6-4068-9336-e7cd33c585f1,Season-4,1,4,2,0.5,8,4,0.5
Guy,72c6d541-e2cb-4d6e-acac-90a8f53b7006,Season-4,1,4,2,0.5,8,4,0.5
Guy,6982a82c-dd32-40d2-8dd2-ec92d0fc6c2d,Season-4,1,4,2,0.5,8,4,0.5
Tommy,0ce44270-a684-4489-9077-521456e6dfaa,Season-4,2,8,5,0.625,20,11,0.55
Tommy,4acaef84-55d1-43dc-b10a-696182e6709b,Season-4,1,4,3,0.75,11,7,0.6363636363636364
Tommy,3bd1ec98-8188-4649-899e-b0972509fc7e,Season-4,1,4,3,0.75,11,7,0.6363636363636364
Tommy,febaaeae-5c0d-45fa-8169-b27b4996f18e,Season-4,4,16,10,0.625,38,21,0.5526315789473685
Tommy,866b7fd4-86e3-4b42-b1ea-33bad0db1f9f,Season-4,1,4,3,0.75,11,7,0.6363636363636364
Tommy,f231caf8-56c0-4719-a90d-5e5efbee3148,Season-4,1,4,3,0.75,11,7,0.6363636363636364
Tommy,079e6263-e54c-4899-a336-5315909b9322,Season-4,1,4,3,0.75,11,7,0.6363636363636364
Tommy,e7b3ddca-69ef-4743-897b-57c58077db24,Season-4,2,8,5,0.625,20,12,0.6
Tommy,672b9b16-daef-44e6-9a3a-cfd9f3c78bc7,Season-4,1,4,3,0.75,11,7,0.6363636363636364
Tommy,2e139ad1-1079-49e9-babd-6399c44ad333,Season-4,1,4,3,0.75,11,7,0.6363636363636364
Tommy,be77b98a-dd79-477c-8ab2-7ebf5637a89e,Season-4,1,4,3,0.75,11,7,0.6363636363636364
Tommy,3277ad99-5682-4baa-b106-de15721876a6,Season-4,1,4,3,0.75,11,7,0.6363636363636364
Tommy,4b4956a2-9a39-4152-9c98-70e4b2acfa26,Season-4,2,8,7,0.875,21,15,0.7142857142857143
Tommy,7c59e0cd-10a8-4a32-9c0a-a2c6ef1ed9a6,Season-4,1,4,3,0.75,11,7,0.6363636363636364
Tommy,d5806e68-1054-458e-866d-1f2470f682b2,Season-4,2,8,4,0.5,19,9,0.47368421052631576
Tommy,a9738cda-adb1-47fb-9f4c-ecd930228c4d,Season-4,2,8,5,0.625,20,11,0.55
Tommy,52d3005f-a1c7-4ef5-911f-ccc0752f4181,Season-4,3,12,7,0.5833333333333334,29,16,0.5517241379310345
Tommy,2a717b98-cdac-416d-bf6c-f6b6638e65d1,Season-4,3,12,6,0.5,28,14,0.5
Tommy,45fd6e91-df76-497f-b642-33dc3d5f6a5a,Season-4,1,4,3,0.75,11,7,0.6363636363636364
Tommy,2dc16614-5cf8-444d-a5ae-cac25018af68,Season-4,1,4,3,0.75,11,7,0.6363636363636364
Tommy,32a180dd-9641-4546-8940-9b21084f0c71,Season-4,2,8,5,0.625,20,11,0.55
Tommy,0324641d-af55-4c53-b4dc-c8262e967da5,Season-4,2,8,5,0.625,20,11,0.55
Tommy,819a513c-3be6-4bdc-8ba6-1f7326a8f3ea,Season-4,1,4,3,0.75,11,7,0.6363636363636364
Tommy,ebc01ab4-d89a-4d25-bf54-6aed33772f4b,Season-4,3,12,9,0.75,32,20,0.625
Tommy,0027e5ca-8046-40a0-bd73-79be55f28bff,Season-4,2,8,5,0.625,20,12,0.6
Joel K.,2bf2da97-3331-4614-b4ff-f03d061500a7,Season-4,1,4,0,0.0,9,1,0.1111111111111111
Joel K.,c78da035-6b5b-4136-9ab6-f622b64fdc54,Season-4,1,4,0,0.0,9,1,0.1111111111111111
Joel K.,377cee38-e769-47b0-abd5-0f528600f36a,Season-4,1,4,0,0.0,9,1,0.1111111111111111
Joel K.,aaae15dd-11b6-4421-99e9-365c7fe4a5d6,Season-4,1,4,0,0.0,9,1,0.1111111111111111
Joel K.,cb94a02f-4660-45b6-8a39-941b710cf8f3,Season-4,1,4,0,0.0,9,1,0.1111111111111111
Joel K.,c7bbb911-9de2-455d-9677-e1004db65dbd,Season-4,1,4,0,0.0,9,1,0.1111111111111111
Joel K.,e6befbc4-1320-4f26-bd9f-b1814fedda10,Season-4,1,4,0,0.0,9,1,0.1111111111111111
Joel K.,32aa6e33-221f-414c-9b51-850d97a7e051,Season-4,1,4,0,0.0,9,1,0.1111111111111111
Joel K.,47c8e6c4-450b-4f8b-b897-5808fe935a90,Season-4,1,4,0,0.0,9,1,0.1111111111111111
Joel K.,4ced112a-e775-4f97-97b3-74877e9dce12,Season-4,1,4,0,0.0,9,1,0.1111111111111111
Joel K.,05bdd22c-3e11-4c29-bdfa-d3dfc0e90a9f,Season-4,1,4,0,0.0,9,1,0.1111111111111111
Joel K.,671c008a-8ff8-42d7-9e03-6d8a9ddace67,Season-4,1,4,0,0.0,9,1,0.1111111111111111
Joel K.,0fb4c734-c698-46f2-bc78-5f036f472e5b,Season-4,2,8,0,0.0,19,3,0.15789473684210525
Joel K.,02551196-ecea-472f-9547-3c9658d0489e,Season-4,1,4,0,0.0,9,1,0.1111111111111111
Joel K.,9d48aaff-46ab-411b-9456-171d4709f951,Season-4,1,4,0,0.0,9,1,0.1111111111111111
Joel K.,29632951-3c3d-478c-8c5a-9a34f30a5c28,Season-4,1,4,0,0.0,9,1,0.1111111111111111
Joel K.,24da9431-7e52-44f5-bc18-2f2d8a4ca81e,Season-4,1,4,0,0.0,9,1,0.1111111111111111
Joel K.,1785cb18-c291-4fd5-b8c7-ace893c32e49,Season-4,2,8,0,0.0,19,3,0.15789473684210525
Joel K.,c3896705-bbd2-4ffb-a590-ee78e0eabdc5,Season-4,1,4,0,0.0,9,1,0.1111111111111111
Joel K.,3ee3945e-5089-4751-b7b3-5961c39d2a33,Season-4,1,4,0,0.0,9,1,0.1111111111111111
Joel K.,69c68c95-b788-43b1-9f22-1b22c5a00b25,Season-4,1,4,0,0.0,9,1,0.1111111111111111
Joel K.,86ecaedc-08f1-4de7-aae8-056df57940e0,Season-4,1,4,0,0.0,9,1,0.1111111111111111
Joel K.,216a8e4e-ea7b-41c7-a982-b5751025ff25,Season-4,1,4,0,0.0,9,1,0.1111111111111111
Joel K.,7c884e1e-fecb-4330-b3de-5fc2a60f7173,Season-4,1,4,0,0.0,9,1,0.1111111111111111
Sili,1be9d9a4-d7ee-4854-abc2-85cabf993ec9,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Sili,df9d9075-2d1e-4848-b661-816d539e05eb,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Sili,6a058e68-70af-4a64-859c-c881e5578368,Season-4,2,8,5,0.625,17,10,0.5882352941176471
Sili,ea1feac0-d3a7-45eb-9719-1cdaf51ea0b6,Season-4,2,8,5,0.625,18,11,0.6111111111111112
Sili,bb41ff5c-9617-4033-a4fa-99323640b9c3,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Sili,054f2276-2dd5-43da-bb26-c57c560861fe,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Sili,5427d8a6-ac9e-4e50-bd39-81713b2ade25,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Sili,b598c93e-dae1-4d71-a9e4-917abf76d2d0,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Sili,310a1c46-8331-4a09-9fcb-d942f8102364,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Sili,2424f2c4-366b-42cf-bf4b-a8a5bfdd2c4b,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Sili,6da09e6a-2965-4855-bd41-41b41ba188fb,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Sili,1ee98955-4c47-4d45-9377-608dfa755337,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Sili,a7a8b6b8-b95f-4014-b17a-a6d44d965995,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Sili,d5c782cc-c951-4c6f-a93f-774ae6c1c214,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Sili,18bd50f2-c3ba-4217-a2d5-bb771e199706,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Sili,cea3b218-0e6e-443a-84f7-380f1021e8e1,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Sili,4a1f905f-1d55-4d02-9d24-e58070793d3f,Season-4,2,8,6,0.75,18,12,0.6666666666666666
Sili,68924203-c3d9-41ce-8ca8-c6dd491eb3ca,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Sili,187b6719-e5ed-4615-a00b-3313ceca055b,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Sili,cc520518-2063-4b57-a0d4-10cf62a7175e,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Sili,207d5f12-fbc6-4c75-9d84-fd2f0023fbd0,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Sili,441f8b2f-c8cb-4340-a92f-116c2276e906,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Sili,7740ff55-67bb-409e-90f7-2c2c8b8c770a,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Valentin,fa7b7897-36e0-415a-8bb7-602886164852,Season-4,1,4,2,0.5,9,4,0.4444444444444444
Valentin,01978fe5-00a9-4add-ae2a-b4c2572ffb9a,Season-4,1,4,2,0.5,9,4,0.4444444444444444
Valentin,98e7bf8f-dba7-4005-8cee-634c9153931d,Season-4,1,4,2,0.5,9,4,0.4444444444444444
Valentin,0e0d989d-7186-40dc-bdfe-cfbb77656bc8,Season-4,1,4,2,0.5,9,4,0.4444444444444444
Valentin,9814d8e8-c462-41ca-9909-1c659f488543,Season-4,1,4,2,0.5,9,4,0.4444444444444444
Valentin,3b214b6f-4734-4200-8467-92d7e3469b5d,Season-4,3,12,6,0.5,27,12,0.4444444444444444
Valentin,5f608efc-0dbc-4cc3-aadd-ed473bfc29ab,Season-4,1,4,2,0.5,9,4,0.4444444444444444
Valentin,62d37423-3445-412a-9abd-0480da404637,Season-4,2,8,4,0.5,18,8,0.4444444444444444
Valentin,586a4c31-65c7-4c7f-b5f6-74b105b2a629,Season-4,1,4,2,0.5,9,4,0.4444444444444444
Valentin,94c6fdd8-21e7-48ae-aa05-a3666b928c1a,Season-4,1,4,2,0.5,9,4,0.4444444444444444
Valentin,53d4fd57-74b6-42c7-88b1-110e5a8dfc3c,Season-4,1,4,2,0.5,9,4,0.4444444444444444
Valentin,5a10b543-d5d4-42a8-9ee8-dada59a2ad7e,Season-4,1,4,2,0.5,9,4,0.4444444444444444
Valentin,e9be371c-c688-44ad-ab71-bd4c9f242d58,Season-4,1,4,2,0.5,9,4,0.4444444444444444
Valentin,6efb6a69-562c-4d95-858d-b067444cfd7e,Season-4,2,8,4,0.5,18,8,0.4444444444444444
Valentin,1fdcc0c3-4029-4fc3-a486-5d7f45c910bd,Season-4,2,8,3,0.375,17,6,0.35294117647058826
Valentin,c1e0f201-42cb-46a1-901a-65bb4fc18f6c,Season-4,1,4,2,0.5,9,4,0.4444444444444444
Valentin,8c39f9b4-02b9-4d44-b8d6-4fd02ebbb0c5,Season-4,1,4,2,0.5,9,4,0.4444444444444444
Valentin,3ca1e1de-b916-445f-b3b2-0f4d0cc7ceeb,Season-4,2,8,4,0.5,18,8,0.4444444444444444
Valentin,758f95f8-bcb0-43ae-b474-56ebd855951e,Season-4,2,8,4,0.5,18,8,0.4444444444444444
Valentin,064dfdeb-485f-473e-9fa0-8fdb7638cdc6,Season-4,3,12,5,0.4166666666666667,26,10,0.38461538461538464
Valentin,0cb33b46-4d1b-4f97-bfdc-d815aee111da,Season-4,1,4,2,0.5,9,4,0.4444444444444444
Valentin,c2089ec9-0665-448f-bfe9-d181de127814,Season-4,1,4,2,0.5,9,4,0.4444444444444444
Yannik,ab1d1461-1625-4163-aacd-a939f4871fad,Season-4,1,4,0,0.0,10,2,0.2
