season_id,archetype,games_won,games_played,game_win_rate,archetype_win_rate_lift,archetype_win_rate_lift_pct,archetype_win_rate_lift_rel
Season-All,Combo-Control,93,168,0.5535714285714286,0.050038691878070196,5.00386918780702,1.0993752505679542
Season-All,Aggro,253,469,0.5394456289978679,0.03591289230450945,3.5912892304509447,1.0713218618919305
Season-All,Aggro-Combo,55,108,0.5092592592592593,0.005726522565900893,0.5726522565900893,1.0113726916813917
Season-All,Control,265,524,0.5057251908396947,0.0021924541463362868,0.21924541463362868,1.0043541442026866
Season-All,Aggro-Control (Tempo),54,110,0.4909090909090909,-0.012623645784267501,-1.26236457842675,0.9749298409728719
Season-All,Combo,267,554,0.4819494584837545,-0.02158327820960393,-2.158327820960393,0.9571362959410765
Season-All,Control-Aggro (Midrange),82,190,0.431578947368421,-0.0719537893249374,-7.19537893249374,0.8571020629215695
